Bait_ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh
chr2-26669726-26680760	0	0	0	1	0	0	0	0
chr2-26863799-26865870	0	0	0	1	0	0	0	1
chr2-26902560-26903696	0	1	1	1	1	0	0	1
chr2-26909755-26912033	0	0	0	1	1	0	0	1
chr2-26912034-26921218	0	0	0	0	0	0	0	0
chr2-26929628-26934450	0	0	0	0	0	0	0	0
chr2-26951976-26972097	0	0	0	0	0	0	0	0
chr2-26972098-26986566	0	0	0	0	0	0	0	0
chr2-27008228-27010514	0	0	0	0	0	0	0	0
chr2-27027562-27028244	0	0	0	0	0	0	0	0
chr2-27036152-27038296	0	0	0	2	0	0	0	1
chr2-27068462-27073482	0	0	0	0	0	0	0	0
chr2-27078475-27081447	0	0	0	1	0	0	0	0
chr2-27134358-27147349	0	0	0	0	0	0	0	0
chr2-27161762-27165975	0	0	0	0	0	0	0	0
chr2-27188881-27195761	0	0	0	0	0	0	0	0
chr2-27235609-27249131	0	0	0	0	0	0	0	0
chr2-27325157-27328007	0	0	0	0	0	0	0	0
chr2-27400282-27404468	0	0	0	0	0	0	0	0
chr2-27424073-27434929	0	0	0	0	0	0	0	0
chr2-27504227-27514082	0	0	1	0	0	0	0	0
chr2-27514083-27516487	0	0	1	0	1	0	0	0
chr2-27675436-27678786	0	0	0	0	2	0	0	0
chr2-27885202-27888632	0	0	0	0	0	0	0	0
chr2-28081884-28091071	0	0	0	0	0	0	0	0
chr2-28191567-28198834	0	0	0	0	0	0	0	0
chr2-28445492-28456783	0	0	0	0	0	0	0	0
chr2-28465807-28466473	0	0	0	0	0	0	0	0
chr2-28466474-28472781	0	0	0	0	0	0	0	0
chr2-28490152-28496897	0	0	0	0	0	0	0	0
chr2-28501550-28506741	0	0	0	0	0	0	0	0
chr2-28510329-28522549	0	0	0	0	0	0	0	0
chr2-28560395-28566620	0	0	0	0	0	0	0	0
chr2-28572230-28580653	0	0	0	0	0	0	0	0
chr2-28583490-28584327	0	0	0	0	0	0	0	0
chr2-28593861-28598822	0	0	0	0	0	0	0	0
chr2-28600260-28611574	0	0	0	0	0	0	0	0
chr2-28611575-28622114	0	0	0	0	0	0	0	0
chr2-28640517-28642502	0	0	0	0	0	0	0	0
chr2-28699626-28715176	0	0	0	0	0	0	0	0
chr2-28731862-28742703	0	0	0	0	0	0	0	0
chr2-28833998-28841516	0	0	0	0	0	0	0	0
chr2-28906978-28919920	0	0	0	0	0	0	0	0
chr2-29049671-29055185	0	0	0	0	0	0	0	0
chr2-29059710-29063748	0	0	0	0	0	0	0	0
chr2-29123155-29128937	0	0	0	0	0	0	0	0
chr2-29249367-29257372	0	0	0	0	1	0	0	0
chr2-29343742-29348927	0	0	0	0	1	0	0	0
chr2-29396426-29400347	0	0	0	0	1	0	0	0
chr2-29615619-29622331	0	0	0	0	1	0	0	0
chr2-29745535-29748198	0	0	0	0	1	0	0	0
chr2-29768977-29790497	0	0	0	0	1	0	0	0
chr2-29796893-29810163	0	0	0	0	1	0	0	0
chr2-29818770-29820454	0	0	0	0	0	0	0	0
chr2-29844404-29846717	0	0	0	0	1	0	0	0
chr2-29869049-29870208	0	0	0	0	1	0	0	0
chr2-29887659-29890833	0	0	0	0	0	0	0	0
chr2-29926347-29938286	0	0	0	0	0	0	0	0
chr2-29964417-29967546	0	0	0	0	0	0	0	0
chr2-30046108-30054638	0	0	0	0	0	0	0	0
chr2-30054639-30058860	0	0	0	0	0	0	0	0
chr2-30073666-30082588	0	0	0	0	0	0	0	0
chr2-30083306-30098315	0	0	0	0	0	0	0	0
chr2-30123965-30134491	0	0	0	0	0	0	0	0
chr2-30171247-30172650	0	0	0	0	0	0	0	0
chr2-30172651-30181774	0	0	0	0	0	0	0	0
chr2-30203858-30209209	0	0	0	0	0	0	0	0
chr2-30237605-30241191	0	0	0	0	0	0	0	0
chr2-30262801-30288008	0	0	0	0	0	0	0	0
chr2-30344563-30356312	0	0	0	0	0	0	0	0
chr2-30357984-30364687	0	0	0	0	0	0	0	0
chr2-30392139-30395229	0	0	0	0	2	0	0	0
chr2-30412593-30416220	0	0	0	0	3	0	0	0
chr2-30468822-30474890	0	0	0	0	3	0	0	0
chr2-30591487-30601590	0	0	0	0	1	0	0	0
chr2-30720376-30723680	0	0	0	0	3	0	0	0
chr2-30791345-30805226	0	0	0	0	3	0	0	0
chr2-30828803-30837098	0	1	0	0	3	0	1	0
chr2-30920447-30939610	0	1	0	0	0	0	1	0
chr2-30950009-30956244	0	1	0	0	0	0	1	0
chr2-30967847-30969746	0	1	0	0	0	0	1	0
chr2-30978700-30989125	0	1	0	0	0	0	1	0
chr2-3113937-3114787	0	1	0	0	0	0	0	0
chr2-31139489-31144632	0	0	0	0	1	0	0	0
chr2-31149621-31153899	0	0	0	0	3	0	0	0
chr2-31184482-31191773	0	0	0	0	1	0	0	0
chr2-31208414-31216159	0	0	0	0	1	0	0	0
chr2-31243372-31246973	0	0	0	0	0	0	0	0
chr2-31309242-31314938	0	0	0	0	0	0	0	0
chr2-31468984-31476782	0	0	0	0	1	0	0	0
chr2-31571148-31573071	0	0	0	0	1	0	0	0
chr2-31638184-31650361	0	0	0	0	1	0	0	0
chr2-31669508-31672031	0	0	0	0	1	0	0	0
chr2-31684947-31700036	0	0	0	0	0	0	0	0
chr2-31810008-31820073	0	0	0	0	0	0	0	0
chr2-31834610-31851378	0	0	0	0	0	0	0	0
chr2-31883832-31896108	0	0	0	0	0	0	0	0
chr2-31949066-31955950	0	0	0	0	0	0	0	0
chr2-31959505-31971823	0	0	0	0	0	0	0	0
chr2-31974150-31975510	0	0	0	0	0	0	0	0
chr2-32016849-32019355	0	0	0	0	0	0	0	0
chr2-32084108-32090247	0	0	0	0	0	0	0	0
chr2-32094237-32097494	0	0	0	0	0	0	0	0
chr2-32140547-32155639	0	0	0	0	0	0	0	0
chr2-32220151-32233513	0	0	0	0	0	0	0	0
chr2-32233514-32239249	0	0	0	0	0	0	0	0
chr2-32258946-32273246	0	0	0	0	0	0	0	0
chr2-32285035-32287539	0	0	0	0	0	0	0	0
chr2-32287540-32290451	0	0	0	0	0	0	0	0
chr2-32305599-32321754	0	0	0	0	0	0	0	0
chr2-32351111-32357646	0	0	0	0	0	0	0	0
chr2-32369574-32385222	0	0	0	0	0	0	0	0
chr2-32385223-32389192	0	0	0	0	0	0	0	0
chr2-32389193-32404820	0	0	0	0	0	0	0	0
chr2-32447125-32451864	0	0	0	0	0	0	0	0
chr2-32533025-32540618	0	0	0	0	0	0	0	0
chr2-32558898-32573977	0	0	0	0	0	0	0	0
chr2-32573984-32580718	0	0	0	0	0	0	0	0
chr2-32581599-32591948	0	0	0	0	0	0	0	0
chr2-32593060-32594695	0	0	0	0	0	0	0	0
chr2-32594696-32609522	0	0	0	0	0	0	0	0
chr2-32619824-32624940	0	0	0	0	0	0	0	0
chr2-32645640-32654488	0	0	0	0	0	0	0	0
chr2-32673057-32678145	0	0	0	0	0	0	0	0
chr2-32717741-32727159	0	0	0	0	0	0	0	0
chr2-32738359-32754357	0	0	0	0	0	0	0	0
chr2-32756082-32762420	0	0	0	0	0	0	0	0
chr2-3275668-3285542	0	1	0	0	0	0	0	0
chr2-32772940-32777602	0	0	0	0	1	0	0	0
chr2-32777603-32784987	0	0	0	0	1	0	0	0
chr2-32829696-32834180	0	0	0	0	1	0	0	0
chr2-32844463-32867505	0	0	0	0	0	0	0	0
chr2-32867506-32876842	0	0	0	0	1	0	0	0
chr2-3291515-3293633	0	0	0	0	0	0	0	0
chr2-32948343-32964230	0	0	0	0	1	0	0	0
chr2-32969349-32982469	0	0	0	0	0	0	0	0
chr2-33129871-33137071	0	0	0	0	0	0	0	0
chr2-33169242-33181145	0	0	0	0	0	0	0	0
chr2-33209643-33213259	0	0	0	0	0	0	0	0
chr2-33213260-33225537	0	0	0	0	0	0	0	0
chr2-3331981-3340597	0	0	0	0	0	0	0	0
chr2-33348380-33366148	0	0	0	0	0	0	0	0
chr2-33371405-33372605	0	0	0	0	0	0	0	0
chr2-33430850-33433953	0	0	0	0	1	0	0	0
chr2-33446596-33447082	0	0	0	0	1	0	0	0
chr2-33466650-33472544	0	0	0	0	0	0	0	0
chr2-33635309-33661562	0	0	0	0	0	0	0	0
chr2-3366350-3370382	0	1	0	0	0	0	0	0
chr2-33797030-33810365	0	0	0	0	1	0	0	0
chr2-33884765-33892591	0	0	0	0	1	0	0	0
chr2-3420051-3423024	0	0	0	0	0	0	0	0
chr2-3423025-3424957	0	0	0	0	0	0	0	0
chr2-34287207-34287984	0	0	0	0	1	0	0	0
chr2-34370409-34383842	0	0	0	0	0	0	0	0
chr2-34401214-34407918	0	0	0	0	0	0	0	0
chr2-3463409-3476148	0	0	0	0	0	0	0	0
chr2-34769996-34773997	0	0	0	0	0	0	0	0
chr2-34773998-34780724	0	0	0	0	0	0	0	0
chr2-34785296-34803696	0	0	0	0	0	0	0	0
chr2-34824119-34826858	0	0	0	0	0	0	0	0
chr2-34870367-34871522	0	0	0	0	0	0	0	0
chr2-34872256-34884999	0	0	0	0	0	0	0	0
chr2-34904786-34914724	0	0	0	0	0	0	0	0
chr2-34914725-34917931	0	0	0	0	0	0	0	0
chr2-34960044-34961838	0	0	0	0	0	0	0	0
chr2-34987857-34998675	0	0	0	0	0	0	0	0
chr2-35058807-35064574	0	0	0	0	0	0	0	0
chr2-3509454-3517723	0	0	0	0	0	0	0	0
chr2-35109381-35111416	0	0	0	0	0	0	0	0
chr2-35198974-35206935	0	0	0	0	0	0	0	0
chr2-35251734-35256997	0	0	0	0	0	0	0	0
chr2-35335085-35338452	0	0	0	0	0	0	0	0
chr2-35355198-35371600	0	0	0	0	0	0	0	0
chr2-35390721-35399133	0	0	0	0	0	0	0	0
chr2-35460699-35464923	0	0	0	0	0	0	0	0
chr2-35555523-35559263	0	0	0	0	1	0	0	0
chr2-35816416-35821665	0	0	0	0	1	0	0	0
chr2-35968573-35980699	0	0	0	1	0	0	0	0
chr2-36047107-36051198	0	0	0	0	0	0	0	0
chr2-36093350-36115737	0	0	0	0	0	0	0	0
chr2-36132517-36140952	0	0	0	1	0	0	0	0
chr2-36227045-36235066	0	0	0	0	0	0	0	0
chr2-36371617-36378269	0	1	0	0	0	0	1	0
chr2-36414840-36421470	0	0	0	0	0	0	0	0
chr2-36452199-36468132	0	0	0	0	0	0	0	0
chr2-36478260-36480714	0	0	0	0	0	0	0	0
chr2-36526294-36532247	0	0	0	0	0	0	0	0
chr2-36632583-36643201	0	0	0	0	0	0	0	0
chr2-36681379-36689490	0	0	0	0	0	0	0	0
chr2-36731676-36738989	0	1	0	0	0	0	1	0
chr2-36782909-36785919	0	0	0	0	0	0	0	0
chr2-36792350-36795602	0	0	0	0	0	0	0	0
chr2-36846313-36857181	0	0	0	0	0	0	0	0
chr2-36857182-36861930	0	0	0	0	0	0	0	0
chr2-36890293-36892499	0	0	0	0	0	0	0	0
chr2-36906483-36911288	0	0	0	1	0	0	0	0
chr2-36925142-36928138	0	0	0	0	0	0	0	0
chr2-3699350-3704161	0	0	0	0	0	0	0	0
chr2-36996511-37004675	0	0	0	1	0	0	0	0
chr2-37004676-37011213	0	0	0	0	0	0	0	0
chr2-37085583-37086557	0	0	0	1	0	0	0	0
chr2-37104316-37113121	0	0	0	1	0	0	0	0
chr2-37143117-37147658	0	0	0	0	0	0	0	0
chr2-37198543-37202885	0	0	0	1	0	0	0	0
chr2-37218738-37224857	0	0	0	1	0	0	0	0
chr2-37328633-37334021	0	0	0	0	0	0	0	0
chr2-37359325-37360022	0	0	0	0	0	0	0	0
chr2-37398674-37403246	0	1	0	0	0	0	0	0
chr2-37419445-37423794	0	1	0	0	0	0	0	0
chr2-37439142-37443934	0	1	0	0	0	0	0	0
chr2-3745046-3762744	0	0	0	0	0	0	0	0
chr2-37514189-37521480	0	0	0	0	0	0	0	0
chr2-37685976-37688567	0	0	0	0	0	0	0	0
chr2-37700743-37704659	0	0	0	0	0	0	0	0
chr2-37768166-37780807	0	0	0	0	0	0	0	0
chr2-38275911-38288295	0	0	0	0	0	0	0	0
chr2-38338368-38341563	0	0	0	0	1	0	0	0
chr2-38363914-38367435	0	0	0	0	0	0	0	0
chr2-38480136-38484743	0	0	0	0	0	0	0	0
chr2-38510652-38515219	0	0	0	0	0	0	0	0
chr2-38631409-38641383	0	0	0	0	2	0	0	0
chr2-38643287-38646225	0	0	0	0	2	0	0	0
chr2-38712440-38715549	0	0	0	0	0	0	0	0
chr2-38820995-38823725	0	0	0	0	0	1	0	0
chr2-38851403-38852936	0	0	0	0	0	0	0	0
chr2-38852937-38854421	0	0	0	0	0	1	0	0
chr2-38922940-38936056	0	0	0	0	0	0	0	0
chr2-38987811-39003672	0	0	0	0	0	0	0	0
chr2-39005394-39011133	0	0	0	0	0	0	0	0
chr2-39025683-39031857	0	0	0	0	0	0	0	0
chr2-39056829-39073603	0	0	0	0	0	0	0	0
chr2-39179627-39191270	0	0	0	0	0	0	0	0
chr2-39224326-39227702	0	0	0	0	0	0	0	0
chr2-39720270-39730252	0	0	0	0	0	0	0	0
chr2-4014256-4020167	0	0	0	0	0	0	0	0
chr2-40298349-40302073	0	0	0	0	0	0	0	0
chr2-42653440-42657482	0	0	0	0	0	0	0	0
chr2-42803414-42818516	0	0	0	0	0	0	0	0
chr2-43554121-43560870	0	1	0	0	0	0	0	0
chr2-43748061-43749425	0	0	0	0	0	0	0	0
chr2-4379599-4392791	0	0	0	0	0	0	0	0
chr2-44063986-44074806	0	0	0	0	0	0	0	0
chr2-44427057-44429178	0	0	0	0	0	0	0	0
chr2-4460772-4471238	0	0	0	0	0	0	0	0
chr2-44926538-44928296	0	0	0	0	0	0	0	0
chr2-45023047-45025052	0	0	0	0	0	0	0	0
chr2-45115778-45118581	0	0	0	0	0	0	0	0
chr2-4587218-4589179	0	0	0	0	1	1	0	0
chr2-46305767-46307980	0	0	0	0	0	0	0	0
chr2-4646752-4655305	0	0	0	0	0	0	0	0
chr2-46606640-46608607	0	0	0	0	0	0	0	0
chr2-4716162-4721790	0	0	0	0	0	0	0	0
chr2-48380452-48385979	0	0	0	0	0	0	0	0
chr2-4875531-4887560	0	0	0	0	0	0	0	0
chr2-48809380-48816265	0	0	0	0	0	0	0	0
chr2-4890449-4895270	0	2	0	0	0	0	0	0
chr2-48948533-48950895	0	0	0	0	0	0	0	0
chr2-4916013-4920318	0	1	0	0	0	0	0	0
chr2-49398092-49402094	0	0	0	0	0	0	0	0
chr2-49448301-49454879	0	0	0	0	0	0	0	0
chr2-49617961-49625689	0	0	0	0	0	0	0	0
chr2-4974372-4979348	0	2	0	0	0	0	0	0
chr2-49787067-49789816	0	0	0	0	0	0	0	0
chr2-5001392-5015798	0	2	0	0	0	0	0	0
chr2-50065238-50066810	0	0	0	0	0	0	0	0
chr2-50295530-50299385	0	1	0	0	0	0	0	0
chr2-5035252-5040975	0	1	0	0	1	0	0	0
chr2-51143750-51156328	0	0	0	0	1	0	0	0
chr2-5137037-5143086	0	0	0	0	1	0	0	0
chr2-51623527-51630886	0	0	0	0	0	0	0	0
chr2-51930570-51939521	0	0	0	0	0	0	0	0
chr2-51973320-51979191	0	0	0	0	0	0	0	0
chr2-52072380-52073873	0	0	0	0	0	0	0	0
chr2-52282027-52283731	0	1	0	0	0	0	0	0
chr2-52336920-52343253	0	1	0	0	0	0	0	0
chr2-52383132-52396359	0	1	0	0	0	0	0	0
chr2-52424046-52425158	0	0	0	0	0	0	0	0
chr2-5259305-5263652	0	1	0	2	0	0	0	2
chr2-52662028-52679736	0	0	0	0	0	0	0	0
chr2-52730580-52745509	0	0	0	0	0	0	0	0
chr2-52850530-52858571	0	0	0	0	0	0	0	0
chr2-53189742-53194391	0	0	0	0	0	0	0	0
chr2-53274370-53277300	0	0	0	0	0	0	0	0
chr2-54022617-54025139	0	0	0	0	0	0	0	0
chr2-54081810-54085967	0	0	0	0	0	0	0	0
chr2-54093647-54103071	0	0	0	0	0	0	0	0
chr2-54564516-54566651	0	0	0	0	0	0	0	0
chr2-55002987-55006027	0	0	0	0	0	0	0	0
chr2-55433681-55436723	0	0	0	0	0	0	0	0
chr2-5705405-5718181	0	0	0	0	1	0	0	0
chr2-57103641-57109599	0	0	0	0	0	0	0	0
chr2-57122312-57126112	0	0	0	0	0	0	0	0
chr2-57237286-57245007	0	0	0	0	1	0	0	0
chr2-57652544-57660547	0	0	0	0	0	0	0	0
chr2-57994016-58000411	0	0	0	0	0	0	0	0
chr2-58052430-58057135	0	0	0	0	0	0	0	0
chr2-58161823-58166741	0	0	0	0	0	0	0	0
chr2-58194783-58200950	0	0	0	0	0	0	0	0
chr2-58275789-58277017	0	0	0	0	0	0	0	0
chr2-58348975-58358661	0	0	0	0	0	0	0	0
chr2-5840916-5845156	0	0	0	0	0	0	0	0
chr2-5845157-5845782	0	0	0	0	0	0	0	0
chr2-58467954-58470976	0	0	0	0	0	0	0	0
chr2-58566297-58568049	0	0	0	0	0	0	0	0
chr2-5861332-5864183	0	0	0	0	0	0	0	0
chr2-5885759-5899501	0	0	0	0	0	0	0	0
chr2-58904521-58907843	0	0	0	0	0	0	0	0
chr2-59152587-59162295	0	0	1	0	0	0	0	0
chr2-5942386-5945134	0	0	0	0	0	0	0	0
chr2-59479857-59488166	0	0	0	0	0	0	0	0
chr2-5950150-5953478	0	0	0	0	0	0	0	0
chr2-59611813-59616407	0	0	0	0	0	0	0	0
chr2-59813265-59818062	0	0	0	0	0	0	0	0
chr2-59881780-59884541	0	1	0	0	0	0	0	0
chr2-60201185-60212277	0	0	0	0	1	0	0	0
chr2-60284053-60285161	0	0	0	0	0	0	0	0
chr2-60334476-60339253	0	0	0	0	0	0	0	0
chr2-60380860-60389106	0	0	0	0	0	0	0	0
chr2-60409865-60425024	0	0	0	0	0	0	0	0
chr2-60548024-60550952	0	0	0	0	0	0	0	0
chr2-60550953-60555831	0	0	0	0	0	0	0	0
chr2-60717770-60725371	0	0	0	0	0	0	0	0
chr2-60948827-60959073	0	0	0	0	0	0	0	0
chr2-60961497-60970015	0	0	0	0	0	0	0	0
chr2-61278138-61283387	0	0	0	0	0	0	0	0
chr2-6129271-6133362	0	0	0	0	0	0	0	0
chr2-61490693-61495195	0	0	0	0	0	0	0	0
chr2-61578296-61584658	0	0	0	0	0	0	0	0
chr2-61709031-61715377	0	0	0	0	0	0	0	0
chr2-61760544-61765293	0	0	0	0	0	0	0	0
chr2-61802122-61804295	0	0	0	0	0	0	0	0
chr2-6190268-6196468	0	0	0	0	0	0	0	0
chr2-62036065-62049891	0	0	0	0	0	0	0	0
chr2-6211591-6214427	0	0	0	0	0	0	0	0
chr2-62353049-62357844	0	0	2	0	0	0	0	0
chr2-62411823-62416196	0	0	0	0	0	0	0	0
chr2-62483138-62485173	0	0	0	0	0	0	0	0
chr2-62573156-62577481	0	0	0	0	0	0	0	0
chr2-62644333-62656230	0	0	0	0	0	0	0	0
chr2-62663530-62670283	0	0	2	0	0	0	0	0
chr2-62801566-62810695	0	0	0	0	0	0	0	0
chr2-63183683-63187545	0	0	0	1	0	0	0	0
chr2-6319804-6325661	0	0	0	0	1	0	0	0
chr2-64084619-64103738	0	0	0	0	0	0	0	0
chr2-6414885-6450761	0	0	0	0	0	0	0	0
chr2-65024849-65026811	0	0	0	0	0	0	0	0
chr2-65363296-65366519	1	0	0	0	2	0	0	0
chr2-65374092-65380694	1	0	0	0	2	0	0	0
chr2-65498159-65511451	0	0	0	0	0	0	0	0
chr2-65566609-65569209	1	0	0	0	2	0	0	0
chr2-65620365-65621272	0	0	0	0	0	0	0	0
chr2-65844481-65846291	0	0	0	0	0	0	0	0
chr2-65857898-65862782	0	0	0	0	0	0	0	0
chr2-65944435-65954689	0	0	0	0	0	0	0	0
chr2-66124090-66128889	0	0	0	0	0	0	0	0
chr2-66187054-66188365	0	0	0	0	0	0	0	0
chr2-66251553-66261316	0	0	0	0	0	0	0	0
chr2-66434121-66443669	0	0	0	0	0	0	0	0
chr2-66633010-66635791	0	0	0	0	0	0	0	0
chr2-66781068-66785313	0	0	0	0	0	0	0	0
chr2-67394474-67399626	0	0	0	0	0	0	0	0
chr2-67419501-67427875	0	0	0	0	0	0	0	0
chr2-67433527-67434459	0	0	0	0	0	0	0	0
chr2-67442099-67446510	0	0	0	0	0	0	0	0
chr2-67514777-67519883	0	0	0	0	0	0	0	0
chr2-68103853-68107552	0	0	0	0	0	0	0	0
chr2-68468770-68476939	0	0	0	0	0	0	0	0
chr2-68578467-68586233	0	0	0	0	0	0	0	0
chr2-68649523-68663985	0	0	0	0	0	0	0	0
chr2-6883956-6887644	0	0	0	0	0	0	0	0
chr2-68856327-68862954	0	0	0	0	0	0	0	0
chr2-69131917-69136075	0	0	0	0	0	1	0	0
chr2-69205721-69206581	0	0	0	0	0	0	0	0
chr2-69235990-69245432	0	0	1	0	0	0	0	0
chr2-69246587-69250090	0	0	0	0	0	0	0	0
chr2-69339011-69342785	0	0	1	0	0	0	0	0
chr2-6934636-6935711	0	0	0	0	0	0	0	0
chr2-69380259-69395498	0	0	1	0	0	0	0	0
chr2-6950728-6953737	0	0	0	0	0	0	0	0
chr2-69582335-69589405	0	0	0	0	0	0	0	0
chr2-69647166-69647613	0	0	0	0	0	0	0	0
chr2-69668716-69679391	0	0	0	0	0	0	0	0
chr2-69710984-69714712	0	0	0	0	0	0	0	0
chr2-69721126-69724368	0	0	0	0	0	0	0	0
chr2-69789114-69794807	0	3	0	0	0	0	1	0
chr2-69815054-69822434	0	3	0	0	0	0	1	0
chr2-69857822-69866984	0	0	0	0	0	0	0	0
chr2-69885341-69893712	0	0	0	0	0	0	0	0
chr2-69894451-69897952	0	0	0	0	0	0	0	0
chr2-70038787-70040591	0	0	0	0	0	0	0	0
chr2-70466749-70478607	0	0	0	0	0	0	0	0
chr2-70508719-70515634	0	0	0	0	0	0	0	0
chr2-70553725-70568628	0	0	0	0	0	0	0	0
chr2-70656712-70665324	0	0	0	0	0	0	0	0
chr2-7078550-7081528	0	0	0	0	0	0	0	0
chr2-70823889-70827527	0	0	0	0	0	0	0	0
chr2-71110074-71123834	0	0	0	0	0	0	0	0
chr2-71210609-71212345	0	0	0	0	0	0	0	0
chr2-71366710-71378990	0	0	0	0	0	0	0	0
chr2-71449942-71459533	0	0	0	0	0	0	0	0
chr2-71490717-71497722	0	0	0	0	0	0	0	0
chr2-71521822-71529796	0	0	0	0	0	0	0	0
chr2-71536367-71550155	0	0	0	0	0	0	0	0
chr2-71717045-71722643	0	0	0	0	0	1	0	0
chr2-71744367-71750900	0	0	0	0	0	0	0	0
chr2-71867783-71877592	0	0	0	0	0	0	0	0
chr2-71996347-72000603	0	0	0	0	0	0	0	0
chr2-72143145-72149215	0	0	0	0	1	0	0	0
chr2-72231250-72234440	0	0	0	0	0	0	0	0
chr2-72244989-72251214	0	0	0	0	0	0	0	0
chr2-72280424-72293929	0	0	0	0	0	0	0	0
chr2-72473094-72481064	0	0	0	0	0	0	0	0
chr2-72947540-72953809	0	0	0	0	0	0	0	0
chr2-72974037-72982683	0	0	0	0	1	0	0	0
chr2-72982684-72986812	0	0	0	0	2	0	0	0
chr2-73010216-73015086	0	0	0	0	2	0	0	0
chr2-73213480-73222735	0	0	0	0	0	1	0	0
chr2-73267496-73280399	0	0	0	0	0	1	0	0
chr2-73311163-73312716	0	0	0	0	0	0	0	0
chr2-73355113-73362079	0	0	0	0	0	0	0	0
chr2-73370695-73373382	0	0	0	0	0	0	0	0
chr2-73385651-73387139	0	0	0	0	0	0	0	0
chr2-73418048-73426338	0	0	0	0	0	0	0	0
chr2-7349144-7354067	0	1	0	0	0	0	0	0
chr2-73522869-73530232	0	0	0	0	0	0	0	0
chr2-73580219-73580448	0	0	0	0	0	0	0	0
chr2-73583069-73588424	0	0	0	0	0	0	0	0
chr2-73596153-73599500	0	0	0	0	0	0	0	0
chr2-73655251-73660176	0	0	0	0	0	0	0	0
chr2-73768848-73778745	0	0	0	0	0	0	0	0
chr2-73885768-73893813	0	0	0	0	0	0	0	0
chr2-73910560-73920847	0	0	0	0	0	0	0	0
chr2-74575121-74579790	0	2	0	0	0	0	2	0
chr2-74622999-74626188	0	2	0	0	0	0	2	0
chr2-74653048-74660557	0	2	0	0	0	0	2	0
chr2-74663938-74669446	0	2	0	0	0	0	2	0
chr2-74671993-74677265	0	0	0	0	0	0	0	0
chr2-74679118-74679501	0	0	0	0	0	0	0	0
chr2-74688184-74694887	0	0	0	0	0	0	0	0
chr2-74694888-74698971	0	0	0	0	0	0	0	0
chr2-74702169-74709278	0	0	0	0	0	0	0	0
chr2-74709279-74714061	0	0	0	0	0	0	0	0
chr2-74714062-74722149	0	0	0	0	0	0	0	0
chr2-74722150-74729288	0	0	0	0	0	0	0	0
chr2-74762089-74764309	0	0	0	0	0	0	0	0
chr2-74825466-74826871	0	0	0	0	0	0	0	0
chr2-75656289-75660056	0	0	0	0	1	0	0	0
chr2-75684349-75694596	0	0	0	0	0	0	0	0
chr2-75702947-75707805	0	0	0	0	1	0	0	0
chr2-75827820-75836632	0	0	0	0	1	0	0	0
chr2-75933874-75943781	0	0	0	0	0	0	0	0
chr2-75976205-75979675	0	0	0	0	0	0	0	0
chr2-75980982-75989117	0	0	0	0	0	0	0	0
chr2-76337074-76341855	0	0	0	0	0	0	0	0
chr2-76358448-76363294	0	0	0	0	0	0	0	0
chr2-76367143-76370883	0	0	0	0	0	0	0	0
chr2-76403018-76408702	0	0	0	0	0	0	0	0
chr2-76473602-76479605	0	0	0	0	0	0	0	0
chr2-76646230-76648342	0	0	0	0	0	2	0	0
chr2-76648343-76649925	0	0	0	0	0	2	0	0
chr2-76667946-76673927	0	0	0	0	0	2	0	0
chr2-76673928-76676878	0	0	0	0	0	2	0	0
chr2-76721945-76722789	0	0	0	0	0	1	0	0
chr2-76980764-76986706	0	0	0	0	0	0	0	0
chr2-77169724-77172457	0	0	0	0	2	0	0	0
chr2-77278891-77296860	1	0	0	0	0	0	0	0
chr2-77462252-77469898	0	0	0	0	0	0	0	0
chr2-77546438-77550457	0	0	0	0	0	0	0	0
chr2-77819041-77822703	0	0	0	0	0	0	0	0
chr2-77944136-77946605	0	0	0	0	0	0	0	0
chr2-78863774-78872098	0	0	0	0	1	0	0	0
chr2-79250446-79256411	0	0	0	0	0	0	0	0
chr2-79345350-79348865	0	0	0	0	0	0	0	0
chr2-79456325-79464036	0	0	0	0	0	0	0	0
chr2-79634838-79640168	0	0	0	1	0	0	0	1
chr2-79707054-79707880	0	0	0	0	0	0	0	0
chr2-80127705-80131354	0	0	0	0	0	0	0	0
chr2-80291450-80294673	0	0	0	0	0	0	0	0
chr2-80314619-80316691	0	0	0	0	0	0	0	0
chr2-80394069-80397394	0	0	0	2	0	0	0	2
chr2-80446441-80448953	0	0	0	2	0	0	0	2
chr2-80558077-80565276	0	0	0	0	0	0	0	0
chr2-80579579-80587988	0	0	0	0	0	0	0	0
chr2-80610089-80618132	0	0	0	0	0	0	0	0
chr2-80706816-80711083	0	0	0	0	0	0	0	0
chr2-80845099-80852395	0	0	0	0	0	0	0	0
chr2-80981295-80985895	0	0	0	0	0	0	0	0
chr2-82048333-82061231	0	0	0	0	0	0	0	0
chr2-82933395-82945331	0	0	0	0	0	0	0	0
chr2-83642554-83648936	0	0	0	0	0	0	0	0
chr2-83688261-83701605	0	0	0	0	0	0	0	0
chr2-83724137-83726851	0	0	0	0	0	0	0	0
chr2-83809026-83815064	0	0	0	0	0	0	0	0
chr2-83938750-83941322	0	0	0	0	0	0	0	0
chr2-84147501-84153264	0	0	0	0	0	0	0	0
chr2-84425169-84431126	0	0	0	0	0	0	0	0
chr2-84475475-84480350	0	0	0	0	0	0	0	0
