target.ID	ESC_REDE	ESC_noclass	TSC_REDE	TSC_noclass	ESC_NEDE	TSC_NEDE	ESC_NonEnh	TSC_NonEnh
chr13-31292892-31293562	0	0	0	0	1	0	0	0
chr13-31915678-31919693	0	0	0	0	1	0	0	0
chr13-33930406-33936619	0	1	0	0	0	0	0	0
chr13-33940732-33941736	0	1	0	0	0	0	0	0
chr13-34237845-34241685	0	0	0	0	1	0	0	0
chr13-34282177-34288666	0	0	0	0	1	0	0	0
chr13-34482944-34485774	0	0	1	1	0	0	0	0
chr13-34740978-34745936	0	0	0	0	1	0	0	0
chr13-34973441-34979430	0	0	0	0	1	0	0	0
chr13-35042066-35046122	0	1	0	0	0	0	0	0
chr13-35854798-35858431	0	0	0	0	1	0	0	0
chr13-3645817-3646954	0	1	0	0	0	0	1	0
chr13-3729019-3731101	0	0	0	0	1	0	0	0
chr13-37405481-37412658	0	1	0	0	0	0	0	0
chr13-37451178-37454549	0	0	0	0	1	0	0	0
chr13-37829725-37831436	0	0	0	0	1	0	0	0
chr13-37835528-37839989	0	0	0	0	1	0	0	0
chr13-40649054-40650640	0	0	0	0	2	0	0	0
chr13-41143572-41151207	1	0	0	0	0	0	0	0
chr13-4223115-4226740	0	1	0	0	0	0	1	0
chr13-42889832-42892292	0	0	0	0	0	1	0	0
chr13-4356584-4360672	0	1	0	0	0	0	0	0
chr13-4415216-4417660	0	2	0	0	0	0	0	0
chr13-44406932-44416603	0	0	0	0	1	0	0	0
chr13-44727441-44729308	0	0	0	0	1	0	0	0
chr13-44749141-44752320	0	0	0	0	1	0	0	0
chr13-45058457-45064163	0	0	0	1	0	0	0	0
chr13-45208574-45210496	0	1	0	0	0	0	0	0
chr13-45373262-45375468	0	0	0	0	1	0	0	0
chr13-4558269-4563984	0	1	0	0	0	0	0	0
chr13-4568021-4585624	0	1	0	0	0	0	0	0
chr13-45818778-45821640	0	0	0	0	0	1	0	0
chr13-4594544-4601317	0	1	0	0	0	0	1	0
chr13-46639955-46647398	0	0	0	0	1	0	0	0
chr13-48319697-48328160	0	0	0	0	1	0	0	0
chr13-48528581-48531574	0	0	0	0	1	0	0	0
chr13-50460099-50461733	1	0	0	0	0	0	0	0
chr13-50479906-50496495	1	0	1	0	0	0	0	0
chr13-51077464-51082386	1	0	0	0	0	0	0	0
chr13-51602098-51609103	0	1	0	0	0	0	0	0
chr13-51920641-51921641	0	0	0	0	1	0	0	0
chr13-52157581-52160349	0	1	0	1	0	0	1	1
chr13-52220668-52222759	0	0	0	0	2	0	0	0
chr13-52562234-52564731	0	0	0	0	1	0	0	0
chr13-52998144-53007359	0	1	0	0	0	0	1	0
chr13-53124808-53135065	0	0	0	0	1	0	0	0
chr13-53146774-53157515	0	0	0	0	1	0	0	0
chr13-53233146-53240569	0	0	0	0	2	0	0	0
chr13-53360357-53370797	0	0	0	0	1	0	0	0
chr13-53971440-53980675	0	0	0	1	0	0	0	0
chr13-55021877-55022695	0	0	0	0	1	0	0	0
chr13-55800591-55801573	0	1	0	0	0	0	0	0
chr13-56191671-56196586	0	0	1	0	0	0	0	0
chr13-5722483-5728937	0	1	0	0	0	0	0	0
chr13-5769264-5774898	0	0	0	0	0	1	0	0
chr13-57761008-57764524	0	1	0	0	0	0	0	0
chr13-5800665-5803893	0	0	0	0	1	1	0	0
chr13-5836554-5850686	0	0	0	0	0	1	0	0
chr13-58469818-58470953	0	0	0	0	1	0	0	0
chr13-58618590-58631737	0	1	0	0	0	0	0	0
chr13-58902830-58905238	0	0	0	0	1	0	0	0
chr13-58951294-58963943	1	0	0	0	0	0	0	0
chr13-5897959-5902663	0	0	0	0	1	0	0	0
chr13-59656868-59662397	0	0	0	0	1	0	0	0
chr13-59866152-59876426	0	0	0	0	0	1	0	0
chr13-60555592-60561221	0	1	0	0	0	0	0	0
chr13-60627019-60628559	0	0	0	0	1	0	0	0
chr13-61181816-61184554	0	1	0	0	0	0	1	0
chr13-61185064-61187087	0	1	0	0	0	0	1	0
chr13-62815276-62816793	1	0	0	0	0	0	0	0
chr13-62879909-62881599	0	0	0	0	1	0	0	0
chr13-63293080-63298560	0	0	0	0	1	0	0	0
chr13-63346667-63356993	0	0	1	0	0	0	0	0
chr13-63510818-63516530	0	0	0	0	1	0	0	0
chr13-63717189-63722221	0	0	0	0	2	0	0	0
chr13-63976848-63981782	0	0	0	0	1	0	0	0
chr13-65058760-65062723	0	1	0	0	0	0	0	0
chr13-6637417-6641875	0	0	0	0	1	0	0	0
chr13-6663250-6669654	0	1	0	0	0	0	0	0
chr13-67032639-67035541	0	1	0	0	0	0	0	0
chr13-67337079-67340169	0	1	0	0	0	0	1	0
chr13-67403573-67404696	0	1	0	0	0	0	0	0
chr13-67420784-67424431	0	2	0	0	0	0	0	0
chr13-67507237-67510729	0	1	0	0	0	0	0	0
chr13-67787033-67803952	0	4	0	0	0	0	3	0
chr13-67900207-67910663	0	1	0	0	0	0	0	0
chr13-69995903-70000764	0	2	0	0	0	0	0	0
chr13-70185566-70188647	0	0	1	0	0	0	0	0
chr13-70878465-70880711	0	1	0	0	0	0	0	0
chr13-73285600-73286913	0	0	0	0	0	1	0	0
chr13-73542367-73544099	0	1	0	0	0	0	0	0
chr13-75186995-75192072	0	1	0	0	0	0	0	0
chr13-75649040-75651325	0	1	0	0	0	0	1	0
chr13-75682298-75686001	1	0	0	0	0	0	0	0
chr13-75794139-75800276	0	1	0	0	1	0	1	0
chr13-75873133-75882085	0	1	0	0	0	0	0	0
chr13-77808143-77811801	0	1	0	0	0	0	0	0
chr13-78318293-78323048	0	1	0	0	0	0	0	0
chr13-8190656-8194473	0	0	0	0	1	0	0	0
chr13-85030710-85037615	1	1	0	0	0	0	0	0
chr13-85981129-85994201	0	1	0	0	0	0	0	0
chr13-88402756-88404494	0	1	0	0	0	0	0	0
chr13-8905660-8909216	0	1	0	0	0	0	0	0
chr13-89901712-89908870	0	0	0	0	0	1	0	0
chr13-90863302-90870053	1	0	0	0	0	0	0	0
chr13-90911927-90922416	0	0	0	1	0	0	0	1
chr13-9133373-9145811	0	0	0	0	1	1	0	0
chr13-91771893-91778043	0	0	1	0	0	0	0	0
chr13-92329690-92332926	0	0	0	0	1	0	0	0
chr13-92373913-92386634	0	1	0	0	0	0	1	0
chr13-93216470-93219318	0	1	0	0	0	0	0	0
chr13-93642621-93650984	0	0	0	1	0	0	0	1
chr13-94856820-94859875	1	0	0	0	0	0	0	0
chr13-95392509-95399074	0	1	0	0	0	0	0	0
chr13-95399075-95403853	0	1	0	0	0	0	0	0
chr13-95525710-95531083	0	0	0	0	1	0	0	0
chr13-95531174-95537917	0	0	0	0	1	0	0	0
chr13-95656726-95658036	0	0	0	0	1	0	0	0
chr13-95825166-95834264	0	0	0	0	1	0	0	0
chr13-96144786-96150349	0	2	0	0	0	0	0	0
chr13-96883127-96888888	0	1	0	0	0	0	0	0
chr13-96901741-96908556	0	0	0	0	1	0	0	0
chr13-96948523-96959545	0	1	0	0	0	0	0	0
chr13-97294203-97305901	0	0	0	0	0	1	0	0
chr13-97427213-97431624	0	1	0	0	0	0	0	0
chr13-97552089-97553990	0	0	0	0	1	0	0	0
chr13-97800868-97802871	1	0	0	0	0	0	0	0
chr13-98058646-98063084	0	1	0	0	0	0	0	0
chr13-98103144-98110091	0	0	0	1	0	0	0	1
chr13-98224847-98227238	0	1	0	0	0	0	0	0
chr13-98421097-98423323	0	1	0	0	0	0	0	0
chr13-9859917-9867635	0	1	0	0	0	0	0	0
chr13-98944714-98951871	0	1	0	0	0	0	0	0
chr13-98970612-98976936	1	0	0	0	0	0	0	0
chr13-99101904-99105593	0	0	0	0	1	0	0	0
chr13-99305752-99308189	0	0	0	0	0	1	0	0
chr13-99412337-99415832	0	0	0	0	1	0	0	0
chr14-100458333-100462198	0	0	0	0	1	0	0	0
chr14-101443082-101445979	0	1	0	0	0	0	0	0
chr14-101647865-101653801	0	0	0	1	0	0	0	1
chr14-103058781-103063446	0	1	0	0	0	0	0	0
chr14-104498999-104503565	0	2	0	0	0	0	0	0
chr14-105248685-105249606	0	0	0	1	0	0	0	0
chr14-105860254-105861092	0	0	0	0	1	0	0	0
chr14-105861093-105870651	0	0	0	0	0	1	0	0
chr14-106072630-106078992	0	1	0	0	0	0	0	0
chr14-106787759-106798439	0	1	0	0	0	0	0	0
chr14-108566677-108580178	0	1	0	0	0	0	0	0
chr14-108624757-108633932	0	1	0	0	0	0	0	0
chr14-108641106-108648462	0	1	0	0	0	0	0	0
chr14-108676275-108680843	0	0	0	1	0	0	0	0
chr14-115205500-115206681	0	0	0	0	1	0	0	0
chr14-118538241-118543943	0	0	0	0	1	0	0	0
chr14-118734573-118739371	0	0	0	0	1	0	0	0
chr14-118742792-118746194	0	0	0	0	1	0	0	0
chr14-118746195-118758602	0	0	0	0	2	0	0	0
chr14-118877364-118882445	0	0	0	0	1	0	0	0
chr14-118976055-118986770	0	0	0	0	1	0	0	0
chr14-11933281-11945995	0	0	0	0	2	0	0	0
chr14-11964834-11966188	0	0	0	0	1	0	0	0
chr14-119982281-119987543	0	1	0	0	0	0	0	0
chr14-120033403-120034686	0	0	0	0	1	0	0	0
chr14-120321401-120327206	0	0	0	0	0	1	0	0
chr14-120351789-120359907	0	0	0	0	1	0	0	0
chr14-120766103-120772306	0	1	0	0	0	0	0	0
chr14-120921291-120924482	0	0	0	0	1	0	0	0
chr14-120971221-120974467	0	1	0	0	0	0	0	0
chr14-121287432-121292476	0	0	0	1	0	0	0	0
chr14-122044937-122047462	0	0	1	1	0	0	0	0
chr14-122258842-122267518	0	0	0	0	1	0	0	0
chr14-122339549-122353133	0	0	1	0	0	0	0	0
chr14-122429829-122434130	0	0	0	0	1	0	0	0
chr14-123944391-123947911	0	1	0	0	0	0	0	0
chr14-124060834-124064910	0	1	0	0	0	0	0	0
chr14-124771941-124784203	0	1	0	0	0	0	0	0
chr14-12849485-12851379	0	1	0	0	0	0	0	0
chr14-13349226-13351309	0	0	0	0	1	0	0	0
chr14-13726667-13729404	0	1	0	0	0	0	0	0
chr14-13730507-13741626	1	0	0	0	0	0	0	0
chr14-13904027-13908619	1	0	0	0	0	0	0	0
chr14-13922013-13923149	0	0	0	1	0	0	0	1
chr14-14031679-14040116	0	0	0	0	1	0	0	0
chr14-15466647-15472735	0	1	0	0	0	0	0	0
chr14-16310975-16314790	1	0	0	0	0	0	0	0
chr14-18418578-18422340	0	1	0	0	0	0	1	0
chr14-18422341-18429189	0	1	0	0	0	0	0	0
chr14-18440034-18442394	0	1	0	0	0	0	1	0
chr14-18458368-18464354	0	1	0	0	0	0	0	0
chr14-18464355-18469360	0	1	0	0	1	0	0	0
chr14-18777305-18781109	0	1	0	0	0	0	0	0
chr14-19771135-19777558	0	0	0	0	1	0	0	0
chr14-19857396-19859604	0	0	0	0	1	0	0	0
chr14-20046991-20049785	0	0	0	0	1	0	0	0
chr14-21483237-21494181	0	0	0	0	1	0	0	0
chr14-21585553-21590897	0	0	0	0	1	0	0	0
chr14-21672618-21679834	0	0	0	0	1	0	0	0
chr14-24144243-24156938	0	0	0	1	0	0	0	0
chr14-24327722-24335785	0	0	1	0	0	0	0	0
chr14-24409179-24411897	0	1	0	0	0	0	0	0
chr14-26330715-26342446	0	1	0	0	0	0	0	0
chr14-26385171-26396912	0	1	0	0	0	0	0	0
chr14-26854045-26862301	0	1	0	0	0	0	1	0
chr14-27064016-27071957	0	0	0	0	1	0	0	0
chr14-27343883-27349851	0	0	0	0	1	1	0	0
chr14-27667056-27677256	1	0	0	0	1	0	0	0
chr14-31495329-31503740	0	0	0	0	1	0	0	0
chr14-32124120-32126381	1	0	0	0	0	0	0	0
chr14-32195006-32198736	0	0	1	0	0	0	0	0
chr14-33703034-33710445	0	1	0	0	0	0	1	0
chr14-34453877-34454961	0	0	0	0	1	0	0	0
chr14-35648426-35651285	0	0	0	1	0	0	0	0
chr14-38287422-38291565	0	0	0	1	0	0	0	0
chr14-40232216-40235896	1	0	0	0	0	0	0	0
chr14-40386616-40395971	0	1	0	0	0	0	0	0
chr14-40864493-40869956	0	0	0	0	1	0	0	0
chr14-40954018-40954672	0	1	0	0	0	0	0	0
chr14-44877317-44886437	0	0	0	1	0	0	0	1
chr14-45389031-45392118	0	0	1	0	0	0	0	0
chr14-45395405-45401905	0	0	0	1	0	0	0	1
chr14-45492567-45495072	0	0	0	0	1	0	0	0
chr14-45500186-45518826	0	0	0	0	1	0	0	0
chr14-45553913-45559446	0	1	0	0	0	0	0	0
chr14-45733750-45739883	0	1	0	0	0	0	0	0
chr14-45756371-45758870	0	1	0	0	0	0	0	0
chr14-45762457-45766532	0	1	0	0	0	0	1	0
chr14-47538058-47542471	0	0	0	0	2	0	0	0
chr14-47611621-47628783	0	1	0	0	0	0	0	0
chr14-48716307-48724134	0	0	0	0	1	0	0	0
chr14-49127699-49132330	0	0	0	0	1	1	0	0
chr14-49270508-49275800	0	0	0	0	1	0	0	0
chr14-49757778-49759800	0	0	0	1	0	0	0	1
chr14-50074111-50076162	0	1	0	0	0	0	0	0
chr14-50855358-50859925	0	1	0	0	0	0	0	0
chr14-50968597-50971205	0	0	0	0	1	0	0	0
chr14-51008286-51012420	0	1	0	0	0	0	0	0
chr14-51012421-51020580	0	1	0	0	0	0	0	0
chr14-51130958-51132775	0	1	0	0	0	0	0	0
chr14-51234393-51253156	0	3	0	0	0	0	1	0
chr14-54279005-54279641	0	1	0	0	0	0	1	0
chr14-54283345-54290263	0	1	0	0	0	0	0	0
chr14-54377402-54384222	0	0	0	0	1	0	0	0
chr14-56541925-56555942	0	1	0	0	0	0	0	0
chr14-56870889-56875257	0	1	0	0	0	0	0	0
chr14-57173799-57176239	0	1	0	0	0	0	1	0
chr14-57845090-57850178	1	0	0	0	0	0	0	0
chr14-58651907-58659923	0	0	0	0	1	0	0	0
chr14-59204603-59206847	0	0	0	0	1	0	0	0
chr14-59448029-59449964	0	2	0	0	0	0	0	0
chr14-59721590-59741028	0	0	0	0	1	0	0	0
chr14-60261772-60264080	0	1	0	0	0	0	0	0
chr14-62582021-62591564	0	0	0	1	0	0	0	1
chr14-63699080-63708576	0	0	0	1	0	0	0	1
chr14-64365803-64375436	0	0	0	0	0	1	0	0
chr14-64597964-64610033	0	0	0	0	1	0	0	0
chr14-64640015-64644776	0	0	0	0	1	0	0	0
chr14-64654649-64660858	0	0	0	0	1	0	0	0
chr14-65245593-65245939	0	0	0	0	0	1	0	0
chr14-65649326-65653489	0	1	0	0	0	0	0	0
chr14-65738958-65743625	0	0	0	0	0	1	0	0
chr14-67757393-67770812	0	0	0	0	1	0	0	0
chr14-67882008-67889451	0	0	0	0	0	1	0	0
chr14-67975482-67994555	0	0	0	0	1	0	0	0
chr14-68368421-68369806	0	1	0	0	0	0	0	0
chr14-68387861-68393915	0	1	0	0	0	0	0	0
chr14-68551656-68562222	0	0	1	0	0	0	0	0
chr14-68715272-68722213	0	0	1	0	0	0	0	0
chr14-70312604-70314747	0	0	0	0	1	0	0	0
chr14-74162721-74165107	0	1	0	0	0	0	0	0
chr14-74929253-74935286	0	0	0	0	1	0	0	0
chr14-75171900-75180347	0	0	0	0	0	1	0	0
chr14-75366622-75372926	0	1	0	0	0	0	0	0
chr14-76280191-76284576	0	0	0	0	0	1	0	0
chr14-76480746-76487519	0	0	0	0	1	0	0	0
chr14-76626316-76631696	0	0	0	0	1	0	0	0
chr14-76697604-76699904	0	0	0	0	1	0	0	0
chr14-76739370-76740493	0	0	0	0	1	0	0	0
chr14-7805980-7814359	0	0	0	0	1	0	0	0
chr14-7823153-7829530	0	0	0	0	1	0	0	0
chr14-78286235-78291220	0	0	0	0	1	0	0	0
chr14-7829531-7832492	0	0	0	0	0	1	0	0
chr14-78461422-78464223	0	1	0	0	0	0	0	0
chr14-79133409-79135419	0	0	0	0	0	1	0	0
chr14-79276853-79281198	0	0	0	0	1	0	0	0
chr14-79575549-79580126	0	0	0	1	0	0	0	1
chr14-79851150-79858855	0	1	0	0	0	0	0	0
chr14-82491049-82493643	0	0	0	1	0	0	0	0
chr14-8620003-8621459	0	0	0	0	1	0	0	0
chr14-86381343-86385265	0	0	0	1	0	0	0	0
chr14-8677164-8680237	0	1	0	0	0	0	0	0
chr14-86822359-86833174	0	0	0	0	0	1	0	0
chr14-88069545-88074872	0	0	0	1	0	0	0	0
chr14-88091187-88092915	0	1	0	0	0	0	0	0
chr14-92340403-92343203	0	0	0	1	0	0	0	1
chr14-95832190-95834497	0	2	0	0	0	0	0	0
chr14-98992148-98993891	0	1	0	0	0	0	0	0
chr14-99036456-99041511	0	1	0	0	0	0	0	0
chr14-99051609-99056436	0	0	0	0	1	0	0	0
chr14-99317506-99325060	0	0	0	0	1	1	0	0
chr14-99536201-99537878	0	0	0	0	1	0	0	0
chr15-100274018-100276235	0	1	0	0	0	0	0	0
chr15-100309980-100320655	0	1	0	0	0	0	0	0
chr15-100539631-100541877	0	0	1	0	0	0	0	0
chr15-101067278-101086790	0	0	0	0	1	0	0	0
chr15-101419649-101426086	0	1	0	0	0	0	1	0
chr15-101663499-101667844	0	1	0	0	0	0	0	0
chr15-101859523-101863149	0	1	0	0	0	0	1	0
chr15-102557697-102575604	0	0	0	0	0	1	0	0
chr15-103518946-103523469	0	0	0	0	1	0	0	0
chr15-103885022-103898284	0	1	0	0	0	0	0	0
chr15-10496053-10507763	0	0	1	0	0	0	0	0
chr15-10592504-10599726	0	1	0	0	0	0	0	0
chr15-10666934-10671470	0	0	0	0	1	0	0	0
chr15-10678755-10680091	0	0	0	0	1	0	0	0
chr15-10684086-10687781	0	0	0	0	1	0	0	0
chr15-10823688-10834854	0	0	0	0	1	0	0	0
chr15-10901477-10907974	0	1	0	0	0	0	0	0
chr15-10913436-10915054	0	1	0	0	0	0	1	0
chr15-11458862-11473800	0	1	0	0	0	0	0	0
chr15-11518135-11522994	0	1	0	0	0	0	0	0
chr15-11707125-11711842	0	0	0	1	0	0	0	0
chr15-12004241-12012071	0	1	0	0	0	0	0	0
chr15-12041347-12050300	0	1	0	0	0	0	0	0
chr15-12308440-12320275	0	0	0	0	1	0	0	0
chr15-12490193-12491013	0	0	0	0	1	0	0	0
chr15-17094987-17100477	0	1	0	0	0	0	0	0
chr15-21197644-21198807	0	0	0	2	0	0	0	2
chr15-21366050-21367062	1	0	0	0	0	0	0	0
chr15-22932614-22937202	0	1	0	0	0	0	1	0
chr15-25317905-25326675	0	0	0	0	0	1	0	0
chr15-26262604-26274721	0	1	0	0	0	0	0	0
chr15-27406946-27409820	0	1	0	0	0	0	1	0
chr15-27576819-27589819	0	0	0	0	1	0	0	0
chr15-27789674-27808628	0	0	0	0	1	0	0	0
chr15-28211579-28219235	0	1	0	0	0	0	1	0
chr15-29850363-29856649	0	2	0	0	0	0	1	0
chr15-29859526-29861754	0	0	0	1	0	0	0	0
chr15-30071998-30075772	1	0	0	0	0	0	0	0
chr15-30152877-30158227	0	1	0	0	0	0	0	0
chr15-31293695-31295714	0	0	0	0	1	0	0	0
chr15-3194820-3203457	0	0	0	1	0	0	0	1
chr15-32005810-32006942	0	0	0	0	1	0	0	0
chr15-3207339-3213171	0	1	0	0	0	0	0	0
chr15-32374662-32378371	0	0	1	0	0	0	0	0
chr15-33096864-33103669	0	1	0	0	0	0	1	0
chr15-33632013-33634047	0	1	0	0	0	0	0	0
chr15-34191835-34194630	0	1	0	0	0	0	0	0
chr15-34241794-34245579	0	0	0	2	0	0	0	2
chr15-34356255-34367300	0	0	1	0	0	0	0	0
chr15-34566765-34573747	1	1	0	0	0	0	0	0
chr15-34633691-34636006	0	0	0	1	0	0	0	1
chr15-34788882-34794000	0	1	0	0	0	0	0	0
chr15-35939832-35940933	0	1	0	0	0	0	0	0
chr15-36095318-36097105	0	0	1	0	0	0	0	0
chr15-36213559-36215054	0	0	0	0	0	1	0	0
chr15-36665580-36672813	0	1	0	0	0	0	0	0
chr15-36778788-36780652	0	0	0	0	1	0	0	0
chr15-36961848-36963307	0	0	1	0	0	0	0	0
chr15-37067421-37082003	0	1	0	1	0	0	0	0
chr15-37099869-37105278	0	0	0	1	0	0	0	0
chr15-37215634-37218662	0	0	0	0	1	0	0	0
chr15-37625358-37633945	0	1	0	0	0	0	0	0
chr15-37824972-37826932	0	1	0	0	0	0	1	0
chr15-37975941-37978753	0	0	0	0	1	0	0	0
chr15-38144342-38148746	0	1	0	0	0	0	0	0
chr15-38152098-38157436	0	1	0	0	0	0	0	0
chr15-38443106-38449319	0	1	0	0	0	0	1	0
chr15-39087762-39095172	0	1	0	0	0	0	0	0
chr15-3956458-3971026	0	0	1	0	0	0	0	0
chr15-39644902-39647045	0	0	0	0	1	0	0	0
chr15-39789695-39794732	0	0	0	0	1	0	0	0
chr15-39841605-39853524	0	1	0	0	0	0	0	0
chr15-41396066-41397939	0	1	0	0	0	0	1	0
chr15-41408223-41410673	1	0	0	0	0	0	0	0
chr15-41904784-41906643	0	1	0	0	0	0	0	0
chr15-42623344-42626831	0	1	0	0	0	0	0	0
chr15-43484774-43492268	0	0	1	0	0	0	0	0
chr15-44335978-44340191	0	0	0	1	0	0	0	0
chr15-44630625-44632508	0	1	0	0	0	0	0	0
chr15-44948281-44950607	0	0	0	1	0	0	0	0
chr15-45076317-45087090	0	1	0	0	0	0	0	0
chr15-46103385-46110154	0	1	0	0	0	0	1	0
chr15-46119104-46132388	0	1	0	0	0	0	0	0
chr15-46223719-46227746	0	0	0	1	0	0	0	1
chr15-46427907-46429884	0	2	0	0	0	0	2	0
chr15-46460443-46466329	0	1	0	0	0	0	0	0
chr15-46628438-46639385	0	1	0	0	0	0	0	0
chr15-47693581-47696031	0	0	0	1	0	0	0	0
chr15-47707443-47716908	0	1	0	0	0	0	0	0
chr15-4835425-4839544	0	1	0	0	0	0	0	0
chr15-48679181-48680822	0	0	0	1	0	0	0	0
chr15-49569110-49575706	0	0	0	1	0	0	0	1
chr15-5022224-5025440	0	1	0	0	0	0	0	0
chr15-5029514-5031804	0	1	0	0	0	0	0	0
chr15-50816301-50822334	0	0	0	0	1	0	0	0
chr15-51768986-51771742	0	0	1	0	0	0	0	0
chr15-52021006-52024443	0	0	1	0	0	0	0	0
chr15-52030555-52037460	0	0	0	0	1	0	0	0
chr15-52040792-52051968	0	2	0	0	0	0	0	0
chr15-52140504-52142391	0	1	0	0	0	0	1	0
chr15-52620222-52622070	0	1	0	0	0	0	0	0
chr15-53895336-53901938	0	1	0	0	0	0	1	0
chr15-54343241-54350151	0	2	0	0	0	0	0	0
chr15-55104035-55108813	0	1	0	0	0	0	0	0
chr15-55214453-55226157	0	0	0	0	1	0	0	0
chr15-55877267-55883156	0	0	0	0	1	0	0	0
chr15-57004335-57011759	0	1	0	1	0	0	0	0
chr15-57081832-57086870	0	1	0	0	0	0	0	0
chr15-57509230-57510574	0	0	0	0	1	0	0	0
chr15-58305108-58310088	0	0	0	0	1	0	0	0
chr15-58463886-58465275	0	0	0	1	0	0	0	0
chr15-59049681-59066640	0	0	0	0	1	0	0	0
chr15-59105457-59106962	0	0	0	0	0	1	0	0
chr15-59359528-59366042	0	0	0	0	1	0	0	0
chr15-59387354-59394839	0	0	0	0	1	0	0	0
chr15-59602606-59609682	0	0	0	0	1	0	0	0
chr15-59716302-59726244	0	1	0	0	0	0	0	0
chr15-60838022-60845002	0	0	0	0	1	0	0	0
chr15-60927499-60931901	0	1	0	0	0	0	0	0
chr15-6245440-6260685	0	0	0	0	1	0	0	0
chr15-63519609-63522188	0	1	0	0	0	0	0	0
chr15-64969850-64970278	0	0	0	1	0	0	0	0
chr15-65891341-65899342	0	0	0	1	0	0	0	0
chr15-65925454-65930198	1	0	0	0	0	0	0	0
chr15-66421449-66427281	0	1	0	0	0	0	0	0
chr15-68393685-68399718	0	1	0	0	0	0	1	0
chr15-7037399-7038274	0	0	0	0	0	1	0	0
chr15-7116886-7117478	0	0	0	0	1	0	0	0
chr15-71559734-71560571	0	0	0	1	0	0	0	1
chr15-72005181-72008116	0	0	0	0	0	1	0	0
chr15-72400102-72402014	0	0	1	0	0	0	0	0
chr15-73201999-73205788	0	0	0	0	1	0	0	0
chr15-73630434-73637740	0	0	0	0	1	0	0	0
chr15-73652843-73654902	0	0	0	0	1	0	0	0
chr15-73992741-74010361	0	0	0	0	1	0	0	0
chr15-74543845-74545288	0	0	0	0	1	0	0	0
chr15-74964231-74981698	0	1	0	0	0	0	0	0
chr15-75240749-75245816	0	2	0	0	0	0	2	0
chr15-75628718-75633239	0	1	0	0	0	0	0	0
chr15-75633240-75641202	0	1	0	0	0	0	0	0
chr15-75778477-75790736	0	0	0	0	1	0	0	0
chr15-76160688-76190331	0	0	0	0	1	0	0	0
chr15-76957993-76962347	0	0	1	0	0	0	0	0
chr15-77844230-77851398	0	0	0	0	1	0	0	0
chr15-77998578-78004877	0	0	0	0	1	0	0	0
chr15-79518861-79531215	0	0	0	0	1	0	0	0
chr15-7958717-7967113	0	1	0	0	0	0	0	0
chr15-79904149-79909228	0	1	0	0	0	0	0	0
chr15-81110781-81114556	0	0	0	0	0	1	0	0
chr15-81966835-81969979	0	1	0	0	0	0	0	0
chr15-82572320-82582202	0	1	0	1	0	0	1	1
chr15-82770174-82778473	0	1	0	0	0	0	1	0
chr15-82903195-82906354	0	0	0	0	0	1	0	0
chr15-85232293-85241449	0	0	0	0	1	0	0	0
chr15-85427598-85443414	0	0	0	0	0	1	0	0
chr15-85710303-85714296	0	1	0	0	0	0	0	0
chr15-85999238-86009956	0	0	0	0	1	0	0	0
chr15-8676258-8677875	0	0	0	0	0	1	0	0
chr15-8697135-8698365	0	0	0	0	1	0	0	0
chr15-8827496-8832474	1	0	0	0	0	0	0	0
chr15-88719888-88721733	0	0	0	0	1	0	0	0
chr15-88794400-88811402	0	0	0	2	0	0	0	0
chr15-88881292-88898566	0	0	0	0	1	0	0	0
chr15-89076951-89089022	0	0	0	0	0	1	0	0
chr15-89414059-89420038	0	1	0	0	0	0	0	0
chr15-89985373-89994626	0	0	0	1	0	0	0	0
chr15-90179963-90189506	1	0	0	0	0	0	0	0
chr15-91013252-91024935	0	0	0	0	1	0	0	0
chr15-9133204-9135310	0	0	0	0	1	0	0	0
chr15-91863411-91868616	1	0	0	0	0	0	0	0
chr15-91910599-91916055	0	1	0	0	0	0	0	0
chr15-92146377-92157048	0	1	0	0	0	0	0	0
chr15-9245886-9251308	0	1	0	0	0	0	0	0
chr15-95153158-95159880	0	2	0	0	0	0	0	0
chr15-95419018-95420329	0	1	0	0	0	0	1	0
chr15-96244347-96247692	1	0	0	0	0	0	0	0
chr15-96483889-96491284	0	0	0	0	1	0	0	0
chr15-96496799-96505821	0	3	0	0	0	0	1	0
chr15-96702512-96710214	0	0	0	0	1	0	0	0
chr15-97490017-97495638	0	1	0	0	0	0	1	0
chr15-97526180-97538392	0	2	0	0	0	0	0	0
chr15-97592808-97599519	0	0	0	0	1	0	0	0
chr15-97854513-97877617	0	0	0	0	0	1	0	0
chr15-97980050-97991548	0	0	0	0	1	0	0	0
chr15-9839613-9841787	0	0	0	1	0	0	0	0
chr15-99710523-99713417	0	0	0	0	1	0	0	0
chr16-10146659-10149567	0	2	0	0	0	0	0	0
chr16-10211177-10217200	0	1	0	0	0	0	0	0
chr16-10225960-10234431	0	1	0	0	0	0	0	0
chr16-10258982-10264786	0	1	1	0	0	0	0	0
chr16-10625873-10629078	0	0	0	0	1	0	0	0
chr16-10874196-10883770	0	1	0	0	0	0	0	0
chr16-11185529-11188173	0	1	0	0	0	0	0	0
chr16-11288216-11297993	1	0	0	0	0	0	0	0
chr16-11359050-11375915	1	0	0	0	0	0	0	0
chr16-11389029-11390834	0	0	0	0	1	0	0	0
chr16-11426969-11432126	0	1	0	0	0	0	0	0
chr16-11736661-11748256	0	1	0	0	0	0	0	0
